Provider,inpatient_claim_count,outpatient_claim_count,total_claims,inpatient_ratio,unique_beneficiaries,claim_frequency_per_beneficiary,unique_attending_physicians,unique_operating_physicians,unique_other_physicians,total_inpatient_reimbursed,avg_ip_reimbursed_per_claim,total_outpatient_reimbursed,avg_op_reimbursed_per_claim,total_ip_deductible,total_op_deductible,total_reimbursed,total_deductible_amount,inpatient_reimbursement_share,avg_chronic_conditions,avg_admission_duration,max_admission_duration,diagnosis_code_diversity,procedure_code_diversity,provider_volume_percentile,avg_reimbursed_per_claim,reimbursement_outlier_score,reimbursement_per_beneficiary,PotentialFraud
PRV54554,0.0,26.0,26.0,0.0,8.0,3.25,2.0,2.0,2.0,0.0,0.0,6990.0,268.84615384615387,0.0,0.0,6990.0,0.0,0.0,6.038461538461538,,,1.5384615384615385,0.0,0.4576709796672828,268.84615384615387,-0.025036483117478397,873.75,0
PRV54557,0.0,564.0,564.0,0.0,263.0,2.1444866920152093,40.0,27.0,31.0,0.0,0.0,157890.0,279.9468085106383,0.0,1730.0,157890.0,1730.0,0.0,4.388297872340425,,,1.2624113475177305,0.0,0.9668207024029575,279.9468085106383,-0.021850734721622692,600.3422053231939,1
PRV54562,0.0,206.0,206.0,0.0,75.0,2.7466666666666666,8.0,8.0,7.0,0.0,0.0,57510.0,279.1747572815534,0.0,440.0,57510.0,440.0,0.0,4.635922330097087,,,1.3131067961165048,0.0,0.8871534195933457,279.1747572815534,-0.02207230372263348,766.8,0
PRV54563,0.0,267.0,267.0,0.0,172.0,1.552325581395349,39.0,20.0,32.0,0.0,0.0,79070.0,296.14232209737827,0.0,1090.0,79070.0,1090.0,0.0,4.01123595505618,,,1.2771535580524345,0.0,0.9192236598890943,296.14232209737827,-0.017202825838006176,459.7093023255814,0
PRV54564,0.0,803.0,803.0,0.0,330.0,2.433333333333333,69.0,53.0,55.0,0.0,0.0,229780.0,286.1519302615193,0.0,2250.0,229780.0,2250.0,0.0,3.9452054794520546,,,1.3181818181818181,0.0,0.9802218114602588,286.1519302615193,-0.020069942753811607,696.3030303030303,0
PRV54572,0.0,146.0,146.0,0.0,117.0,1.2478632478632479,34.0,21.0,30.0,0.0,0.0,53110.0,363.7671232876712,0.0,270.0,53110.0,270.0,0.0,4.157534246575342,,,1.4246575342465753,0.0,0.84362292051756,363.7671232876712,0.002204642318021087,453.9316239316239,0
PRV54573,0.0,22.0,22.0,0.0,14.0,1.5714285714285714,8.0,3.0,6.0,0.0,0.0,5960.0,270.90909090909093,0.0,120.0,5960.0,120.0,0.0,5.409090909090909,,,1.0909090909090908,0.0,0.41534195933456564,270.90909090909093,-0.024444446103658878,425.7142857142857,0
PRV54574,0.0,35.0,35.0,0.0,24.0,1.4583333333333333,12.0,2.0,7.0,0.0,0.0,7800.0,222.85714285714286,0.0,130.0,7800.0,130.0,0.0,4.057142857142857,,,1.0571428571428572,0.0,0.5307763401109057,222.85714285714286,-0.03823475136502388,325.0,0
PRV54578,0.0,77.0,77.0,0.0,37.0,2.081081081081081,27.0,11.0,21.0,0.0,0.0,24130.0,313.3766233766234,0.0,390.0,24130.0,390.0,0.0,4.51948051948052,,,1.396103896103896,0.0,0.7231977818853974,313.3766233766234,-0.012256797940236309,652.1621621621622,0
PRV54579,0.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1290.0,645.0,0.0,0.0,1290.0,0.0,0.0,3.5,,,0.5,0.0,0.06293900184842884,645.0,0.0829149439108326,645.0,0
PRV54580,0.0,30.0,30.0,0.0,19.0,1.5789473684210527,15.0,4.0,7.0,0.0,0.0,7280.0,242.66666666666666,0.0,60.0,7280.0,60.0,0.0,4.266666666666667,,,1.2166666666666666,0.0,0.4920517560073937,242.66666666666666,-0.03254966696178008,383.1578947368421,0
PRV54581,0.0,11.0,11.0,0.0,9.0,1.2222222222222223,5.0,1.0,1.0,0.0,0.0,2160.0,196.36363636363637,0.0,0.0,2160.0,0.0,0.0,4.545454545454546,,,0.7727272727272727,0.0,0.27310536044362294,196.36363636363637,-0.04583805480642511,240.0,0
PRV54582,0.0,71.0,71.0,0.0,35.0,2.0285714285714285,14.0,8.0,6.0,0.0,0.0,18960.0,267.0422535211268,0.0,300.0,18960.0,300.0,0.0,4.267605633802817,,,1.1971830985915493,0.0,0.7044362292051756,267.0422535211268,-0.025554179842620647,541.7142857142857,0
PRV54585,0.0,75.0,75.0,0.0,34.0,2.2058823529411766,13.0,5.0,8.0,0.0,0.0,22620.0,301.6,0.0,320.0,22620.0,320.0,0.0,4.306666666666667,,,1.3133333333333332,0.0,0.7166358595194086,301.6,-0.01563654086212976,665.2941176470588,0
PRV54587,0.0,3.0,3.0,0.0,2.0,1.5,3.0,0.0,1.0,0.0,0.0,150.0,50.0,0.0,0.0,150.0,0.0,0.0,4.0,,,1.0,0.0,0.0955637707948244,50.0,-0.08784257921063685,75.0,0
PRV54588,0.0,63.0,63.0,0.0,47.0,1.3404255319148937,5.0,4.0,4.0,0.0,0.0,17220.0,273.3333333333333,0.0,120.0,17220.0,120.0,0.0,4.492063492063492,,,1.2857142857142858,0.0,0.6751386321626618,273.3333333333333,-0.02374871899137381,366.3829787234043,0
PRV54589,0.0,11.0,11.0,0.0,5.0,2.2,4.0,5.0,3.0,0.0,0.0,1700.0,154.54545454545453,0.0,0.0,1700.0,0.0,0.0,5.0,,,1.3636363636363635,0.0,0.27310536044362294,154.54545454545453,-0.057839347493342755,340.0,0
PRV54591,0.0,45.0,45.0,0.0,14.0,3.2142857142857144,8.0,4.0,5.0,0.0,0.0,8280.0,184.0,0.0,80.0,8280.0,80.0,0.0,5.088888888888889,,,1.3888888888888888,0.0,0.5910351201478743,184.0,-0.04938626307907902,591.4285714285714,0
PRV54593,0.0,35.0,35.0,0.0,22.0,1.5909090909090908,1.0,1.0,0.0,0.0,0.0,10960.0,313.14285714285717,0.0,30.0,10960.0,30.0,0.0,3.2857142857142856,,,1.3571428571428572,0.0,0.5307763401109057,313.14285714285717,-0.012323885911778085,498.1818181818182,0
PRV54595,0.0,11.0,11.0,0.0,9.0,1.2222222222222223,4.0,3.0,3.0,0.0,0.0,7620.0,692.7272727272727,0.0,0.0,7620.0,0.0,0.0,4.909090909090909,,,1.2272727272727273,0.0,0.27310536044362294,692.7272727272727,0.09661207143394512,846.6666666666666,0
PRV54596,0.0,64.0,64.0,0.0,20.0,3.2,1.0,1.0,1.0,0.0,0.0,16490.0,257.65625,0.0,150.0,16490.0,150.0,0.0,4.4375,,,1.640625,0.0,0.6791127541589649,257.65625,-0.02824784490695174,824.5,0
PRV54597,0.0,15.0,15.0,0.0,10.0,1.5,3.0,1.0,2.0,0.0,0.0,5000.0,333.3333333333333,0.0,10.0,5000.0,10.0,0.0,3.7333333333333334,,,1.3333333333333333,0.0,0.3287430683918669,333.3333333333333,-0.0065294729623180696,500.0,0
PRV54598,0.0,9.0,9.0,0.0,7.0,1.2857142857142858,6.0,2.0,3.0,0.0,0.0,1010.0,112.22222222222223,0.0,0.0,1010.0,0.0,0.0,3.888888888888889,,,1.4444444444444444,0.0,0.2378003696857671,112.22222222222223,-0.06998558332865311,144.28571428571428,0
PRV54599,0.0,17.0,17.0,0.0,11.0,1.5454545454545454,6.0,1.0,3.0,0.0,0.0,3820.0,224.7058823529412,0.0,60.0,3820.0,60.0,0.0,3.0588235294117645,,,1.2352941176470589,0.0,0.35619223659889093,224.7058823529412,-0.037704186361327476,347.27272727272725,0
PRV54601,0.0,11.0,11.0,0.0,6.0,1.8333333333333333,3.0,2.0,3.0,0.0,0.0,710.0,64.54545454545455,0.0,60.0,710.0,60.0,0.0,6.363636363636363,,,1.0909090909090908,0.0,0.27310536044362294,64.54545454545455,-0.08366821653692637,118.33333333333333,0
PRV54602,0.0,14.0,14.0,0.0,13.0,1.0769230769230769,5.0,2.0,2.0,0.0,0.0,1710.0,122.14285714285714,0.0,30.0,1710.0,30.0,0.0,5.071428571428571,,,1.0714285714285714,0.0,0.31395563770794827,122.14285714285714,-0.06713848577093888,131.53846153846155,0
PRV54603,0.0,57.0,57.0,0.0,32.0,1.78125,9.0,6.0,6.0,0.0,0.0,16180.0,283.859649122807,0.0,280.0,16180.0,280.0,0.0,4.543859649122807,,,1.2105263157894737,0.0,0.6489833641404806,283.859649122807,-0.020727798635399117,505.625,0
PRV54604,0.0,38.0,38.0,0.0,15.0,2.533333333333333,3.0,2.0,3.0,0.0,0.0,8240.0,216.8421052631579,0.0,70.0,8240.0,70.0,0.0,4.052631578947368,,,1.5657894736842106,0.013157894736842105,0.5483364140480591,216.8421052631579,-0.039960991568437985,549.3333333333334,0
PRV54606,0.0,8.0,8.0,0.0,8.0,1.0,4.0,2.0,3.0,0.0,0.0,1510.0,188.75,0.0,0.0,1510.0,0.0,0.0,4.125,,,1.5,0.0,0.21829944547134936,188.75,-0.048023072768445446,188.75,0
PRV54608,0.0,33.0,33.0,0.0,10.0,3.3,2.0,2.0,1.0,0.0,0.0,10650.0,322.72727272727275,0.0,0.0,10650.0,0.0,0.0,3.515151515151515,,,1.0303030303030303,0.0,0.5170055452865064,322.72727272727275,-0.009573279078565285,1065.0,0
PRV54609,0.0,45.0,45.0,0.0,14.0,3.2142857142857144,4.0,3.0,4.0,0.0,0.0,17160.0,381.3333333333333,0.0,170.0,17160.0,170.0,0.0,4.266666666666667,,,1.3444444444444446,0.0,0.5910351201478743,381.3333333333333,0.007245923860926525,1225.7142857142858,0
PRV54610,0.0,45.0,45.0,0.0,21.0,2.142857142857143,3.0,2.0,3.0,0.0,0.0,14470.0,321.55555555555554,0.0,190.0,14470.0,190.0,0.0,5.377777777777778,,,1.2444444444444445,0.0,0.5910351201478743,321.55555555555554,-0.009909547182836417,689.047619047619,0
PRV54612,0.0,12.0,12.0,0.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,1120.0,93.33333333333333,0.0,90.0,1120.0,90.0,0.0,4.0,,,1.0416666666666667,0.0,0.28789279112754157,93.33333333333333,-0.07540645707854104,280.0,0
PRV54614,0.0,15.0,15.0,0.0,8.0,1.875,4.0,3.0,4.0,0.0,0.0,1440.0,96.0,0.0,40.0,1440.0,40.0,0.0,4.4,,,1.7666666666666666,0.0,0.3287430683918669,96.0,-0.07464115725502744,180.0,0
PRV54615,0.0,5.0,5.0,0.0,2.0,2.5,1.0,1.0,1.0,0.0,0.0,310.0,62.0,0.0,0.0,310.0,0.0,0.0,3.6,,,0.7,0.0,0.14972273567467653,62.0,-0.0843987300048257,155.0,0
PRV54618,0.0,32.0,32.0,0.0,18.0,1.7777777777777777,1.0,1.0,1.0,0.0,0.0,10200.0,318.75,0.0,180.0,10200.0,180.0,0.0,3.40625,,,1.3125,0.0,0.5091497227356747,318.75,-0.010714706372158002,566.6666666666666,0
PRV54619,0.0,33.0,33.0,0.0,21.0,1.5714285714285714,2.0,1.0,2.0,0.0,0.0,9710.0,294.24242424242425,0.0,0.0,9710.0,0.0,0.0,4.2727272727272725,,,1.5303030303030303,0.0,0.5170055452865064,294.24242424242425,-0.017748072647914986,462.3809523809524,0
PRV54621,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,900.0,900.0,0.0,0.0,900.0,0.0,0.0,5.0,,,0.5,0.0,0.022273567467652494,900.0,0.15609673953431952,900.0,0
PRV54622,0.0,10.0,10.0,0.0,8.0,1.25,6.0,0.0,3.0,0.0,0.0,890.0,89.0,0.0,30.0,890.0,30.0,0.0,3.1,,,1.15,0.0,0.25619223659889095,89.0,-0.07665006929175061,111.25,0
PRV54623,0.0,43.0,43.0,0.0,11.0,3.909090909090909,2.0,1.0,2.0,0.0,0.0,8030.0,186.74418604651163,0.0,300.0,8030.0,300.0,0.0,4.627906976744186,,,1.2790697674418605,0.0,0.5790203327171903,186.74418604651163,-0.0485987161676726,730.0,0
PRV54624,0.0,10.0,10.0,0.0,8.0,1.25,6.0,0.0,3.0,0.0,0.0,10180.0,1018.0,0.0,0.0,10180.0,0.0,0.0,3.9,,,1.3,0.0,0.25619223659889095,1018.0,0.18996125672479583,1272.5,0
PRV54625,0.0,16.0,16.0,0.0,7.0,2.2857142857142856,1.0,2.0,1.0,0.0,0.0,7290.0,455.625,0.0,0.0,7290.0,0.0,0.0,2.3125,,,0.96875,0.0,0.34362292051756005,455.625,0.028566698631625413,1041.4285714285713,0
PRV54627,0.0,26.0,26.0,0.0,13.0,2.0,5.0,1.0,4.0,0.0,0.0,5530.0,212.69230769230768,0.0,0.0,5530.0,0.0,0.0,4.423076923076923,,,1.4807692307692308,0.0,0.4576709796672828,212.69230769230768,-0.04115193132415878,425.38461538461536,0
PRV54628,0.0,4.0,4.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,1540.0,385.0,0.0,0.0,1540.0,0.0,0.0,4.25,,,1.0,0.0,0.12319778188539741,385.0,0.008298211118257714,385.0,0
PRV54629,0.0,3.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,580.0,193.33333333333334,0.0,0.0,580.0,0.0,0.0,3.6666666666666665,,,1.0,0.0,0.0955637707948244,193.33333333333334,-0.046707713696781464,193.33333333333334,0
PRV54630,0.0,85.0,85.0,0.0,23.0,3.6956521739130435,4.0,3.0,4.0,0.0,0.0,25680.0,302.11764705882354,0.0,100.0,25680.0,100.0,0.0,4.929411764705883,,,1.2117647058823529,0.0,0.7428835489833642,302.11764705882354,-0.015487982661094775,1116.5217391304348,0
PRV54633,0.0,12.0,12.0,0.0,6.0,2.0,7.0,0.0,4.0,0.0,0.0,1430.0,119.16666666666667,0.0,30.0,1430.0,30.0,0.0,3.25,,,0.9583333333333334,0.0,0.28789279112754157,119.16666666666667,-0.06799261503825314,238.33333333333334,0
PRV54634,0.0,32.0,32.0,0.0,23.0,1.391304347826087,12.0,4.0,6.0,0.0,0.0,6110.0,190.9375,0.0,190.0,6110.0,190.0,0.0,4.71875,,,1.453125,0.0,0.5091497227356747,190.9375,-0.047395287756969454,265.6521739130435,0
PRV54635,0.0,33.0,33.0,0.0,11.0,3.0,1.0,1.0,1.0,0.0,0.0,6590.0,199.6969696969697,0.0,240.0,6590.0,240.0,0.0,5.2727272727272725,,,1.4848484848484849,0.0,0.5170055452865064,199.6969696969697,-0.04488143002703313,599.0909090909091,0
PRV54636,0.0,76.0,76.0,0.0,51.0,1.4901960784313726,2.0,1.0,2.0,0.0,0.0,26500.0,348.6842105263158,0.0,80.0,26500.0,80.0,0.0,4.25,,,1.2039473684210527,0.0,0.7197781885397412,348.6842105263158,-0.0021239641098549744,519.6078431372549,0
PRV54642,0.0,49.0,49.0,0.0,46.0,1.065217391304348,30.0,7.0,18.0,0.0,0.0,14110.0,287.9591836734694,0.0,240.0,14110.0,240.0,0.0,4.204081632653061,,,1.163265306122449,0.0,0.611645101663586,287.9591836734694,-0.019551283734857948,306.7391304347826,0
PRV54643,0.0,18.0,18.0,0.0,18.0,1.0,16.0,3.0,6.0,0.0,0.0,8380.0,465.55555555555554,0.0,0.0,8380.0,0.0,0.0,4.5,,,1.25,0.0,0.36857670979667284,465.55555555555554,0.03141664328689737,465.55555555555554,0
PRV54645,0.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1010.0,505.0,0.0,60.0,1010.0,60.0,0.0,6.0,,,1.5,0.0,0.06293900184842884,505.0,0.0427367031763692,505.0,0
PRV54646,0.0,23.0,23.0,0.0,13.0,1.7692307692307692,1.0,1.0,1.0,0.0,0.0,11180.0,486.0869565217391,0.0,0.0,11180.0,0.0,0.0,5.217391304347826,,,1.0434782608695652,0.0,0.42606284658040666,486.0869565217391,0.0373088973628625,860.0,0
PRV54652,0.0,38.0,38.0,0.0,33.0,1.1515151515151516,2.0,2.0,1.0,0.0,0.0,12020.0,316.3157894736842,0.0,80.0,12020.0,80.0,0.0,4.394736842105263,,,1.7894736842105263,0.0,0.5483364140480591,316.3157894736842,-0.011413294204477146,364.24242424242425,0
PRV54656,0.0,35.0,35.0,0.0,35.0,1.0,21.0,11.0,7.0,0.0,0.0,11380.0,325.14285714285717,0.0,30.0,11380.0,30.0,0.0,3.7714285714285714,,,1.2571428571428571,0.0,0.5307763401109057,325.14285714285717,-0.008880036705966937,325.14285714285717,0
PRV54660,0.0,24.0,24.0,0.0,21.0,1.1428571428571428,18.0,6.0,7.0,0.0,0.0,5110.0,212.91666666666666,0.0,30.0,5110.0,30.0,0.0,3.4583333333333335,,,1.1875,0.0,0.4373382624768946,212.91666666666666,-0.04108754311785355,243.33333333333334,0
PRV54664,0.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1200.0,600.0,0.0,100.0,1200.0,100.0,0.0,3.5,,,2.0,0.0,0.06293900184842884,600.0,0.07000050938904079,600.0,0
PRV54670,0.0,159.0,159.0,0.0,115.0,1.382608695652174,13.0,10.0,11.0,0.0,0.0,39370.0,247.61006289308176,0.0,240.0,39370.0,240.0,0.0,4.647798742138365,,,1.279874213836478,0.0,0.8558225508317929,247.61006289308176,-0.03113097436441762,342.3478260869565,0
PRV54671,0.0,3.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,920.0,306.6666666666667,0.0,0.0,920.0,0.0,0.0,1.0,,,0.5,0.0,0.0955637707948244,306.6666666666667,-0.014182471197453944,920.0,0
PRV54672,0.0,10.0,10.0,0.0,7.0,1.4285714285714286,4.0,2.0,1.0,0.0,0.0,4200.0,420.0,0.0,0.0,4200.0,0.0,0.0,4.6,,,1.6,0.0,0.25619223659889095,420.0,0.018342771301873565,600.0,0
PRV54677,0.0,27.0,27.0,0.0,15.0,1.8,2.0,2.0,2.0,0.0,0.0,16270.0,602.5925925925926,0.0,110.0,16270.0,110.0,0.0,4.666666666666667,,,1.7037037037037037,0.0,0.466543438077634,602.5925925925926,0.07074455088412346,1084.6666666666667,0
PRV54678,0.0,15.0,15.0,0.0,7.0,2.142857142857143,3.0,1.0,2.0,0.0,0.0,6850.0,456.6666666666667,0.0,70.0,6850.0,70.0,0.0,3.2666666666666666,,,1.3,0.0,0.3287430683918669,456.6666666666667,0.028865643875185414,978.5714285714286,0
PRV54681,0.0,301.0,301.0,0.0,285.0,1.056140350877193,125.0,47.0,70.0,0.0,0.0,63790.0,211.9269102990033,0.0,590.0,63790.0,590.0,0.0,4.368770764119601,,,1.3787375415282392,0.0,0.9287430683918669,211.9269102990033,-0.04137159075791388,223.82456140350877,0
PRV54683,0.0,462.0,462.0,0.0,406.0,1.1379310344827587,140.0,50.0,86.0,0.0,0.0,123850.0,268.0735930735931,0.0,1080.0,123850.0,1080.0,0.0,4.365800865800866,,,1.3116883116883118,0.0,0.955083179297597,268.0735930735931,-0.025258198351063754,305.04926108374383,0
PRV54684,0.0,133.0,133.0,0.0,128.0,1.0390625,44.0,16.0,22.0,0.0,0.0,43360.0,326.01503759398497,0.0,240.0,43360.0,240.0,0.0,4.330827067669173,,,1.2969924812030076,0.0,0.8277264325323475,326.01503759398497,-0.008629731876471895,338.75,0
PRV54685,0.0,145.0,145.0,0.0,139.0,1.0431654676258992,46.0,25.0,30.0,0.0,0.0,40150.0,276.8965517241379,0.0,260.0,40150.0,260.0,0.0,4.537931034482758,,,1.3448275862068966,0.0,0.8422365988909427,276.8965517241379,-0.02272612008926514,288.84892086330933,0
PRV54687,0.0,18.0,18.0,0.0,18.0,1.0,16.0,5.0,3.0,0.0,0.0,9390.0,521.6666666666666,0.0,70.0,9390.0,70.0,0.0,4.277777777777778,,,1.3055555555555556,0.0,0.36857670979667284,521.6666666666666,0.04751982707332912,521.6666666666666,0
PRV54689,0.0,20.0,20.0,0.0,20.0,1.0,16.0,4.0,5.0,0.0,0.0,2070.0,103.5,0.0,0.0,2070.0,0.0,0.0,4.6,,,0.8,0.0,0.3923290203327172,103.5,-0.07248875150139548,103.5,0
PRV54690,0.0,840.0,840.0,0.0,366.0,2.2950819672131146,10.0,10.0,9.0,0.0,0.0,224960.0,267.8095238095238,0.0,1760.0,224960.0,1760.0,0.0,4.3654761904761905,,,1.2892857142857144,0.0,0.9818853974121996,267.8095238095238,-0.025333982911509102,614.6448087431694,0
PRV54694,0.0,330.0,330.0,0.0,155.0,2.129032258064516,17.0,11.0,12.0,0.0,0.0,90760.0,275.030303030303,0.0,430.0,90760.0,430.0,0.0,3.860606060606061,,,1.3196969696969696,0.0,0.9353974121996304,275.030303030303,-0.02326171001277426,585.5483870967741,0
PRV54695,0.0,53.0,53.0,0.0,53.0,1.0,25.0,11.0,12.0,0.0,0.0,15750.0,297.1698113207547,0.0,260.0,15750.0,260.0,0.0,4.471698113207547,,,1.4811320754716981,0.0,0.6304990757855823,297.1698113207547,-0.016907949342514134,297.1698113207547,0
PRV54699,0.0,4.0,4.0,0.0,4.0,1.0,4.0,0.0,2.0,0.0,0.0,360.0,90.0,0.0,100.0,360.0,100.0,0.0,5.75,,,0.625,0.0,0.12319778188539741,90.0,-0.07636308185793302,90.0,0
PRV54701,0.0,6.0,6.0,0.0,5.0,1.2,5.0,0.0,4.0,0.0,0.0,1310.0,218.33333333333334,0.0,0.0,1310.0,0.0,0.0,2.6666666666666665,,,0.5833333333333334,0.0,0.17430683918669132,218.33333333333334,-0.039533027851341565,262.0,0
PRV54703,0.0,11.0,11.0,0.0,11.0,1.0,11.0,1.0,4.0,0.0,0.0,660.0,60.0,0.0,0.0,660.0,0.0,0.0,3.8181818181818183,,,1.4090909090909092,0.0,0.27310536044362294,60.0,-0.08497270487246089,60.0,0
PRV54704,0.0,161.0,161.0,0.0,115.0,1.4,20.0,11.0,19.0,0.0,0.0,44710.0,277.70186335403724,0.0,170.0,44710.0,170.0,0.0,4.403726708074534,,,1.1925465838509317,0.0,0.8584103512014788,277.70186335403724,-0.022495005771176864,388.7826086956522,0
PRV54707,0.0,9.0,9.0,0.0,8.0,1.125,1.0,0.0,1.0,0.0,0.0,1280.0,142.22222222222223,0.0,0.0,1280.0,0.0,0.0,4.555555555555555,,,1.0555555555555556,0.0,0.2378003696857671,142.22222222222223,-0.06137596031412524,160.0,0
PRV54708,0.0,8.0,8.0,0.0,8.0,1.0,2.0,1.0,1.0,0.0,0.0,2680.0,335.0,0.0,0.0,2680.0,0.0,0.0,4.75,,,1.5625,0.0,0.21829944547134936,335.0,-0.006051160572622071,335.0,0
PRV54710,0.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,860.0,430.0,0.0,0.0,860.0,0.0,0.0,6.0,,,0.5,0.0,0.06293900184842884,430.0,0.021212645640049523,430.0,0
PRV54711,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,40.0,0.0,0.0,5.5,,,1.25,0.0,0.06293900184842884,20.0,-0.09645220222516472,20.0,0
PRV54712,0.0,14.0,14.0,0.0,13.0,1.0769230769230769,1.0,1.0,1.0,0.0,0.0,7460.0,532.8571428571429,0.0,0.0,7460.0,0.0,0.0,3.642857142857143,,,1.6071428571428572,0.0,0.31395563770794827,532.8571428571429,0.05073135311843081,573.8461538461538,0
PRV54713,0.0,17.0,17.0,0.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,1770.0,104.11764705882354,0.0,200.0,1770.0,200.0,0.0,4.352941176470588,,,1.3235294117647058,0.0,0.35619223659889093,104.11764705882354,-0.07231149455697873,104.11764705882354,0
PRV54714,0.0,10.0,10.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,2480.0,248.0,0.0,0.0,2480.0,0.0,0.0,3.4,,,1.1,0.0,0.25619223659889095,248.0,-0.031019067314752898,248.0,0
PRV54715,0.0,19.0,19.0,0.0,18.0,1.0555555555555556,2.0,1.0,2.0,0.0,0.0,6890.0,362.63157894736844,0.0,100.0,6890.0,100.0,0.0,4.7894736842105265,,,1.2894736842105263,0.0,0.38068391866913126,362.63157894736844,0.0018787553618115,382.77777777777777,0
PRV54716,0.0,141.0,141.0,0.0,55.0,2.5636363636363635,2.0,2.0,2.0,0.0,0.0,39240.0,278.29787234042556,0.0,680.0,39240.0,680.0,0.0,4.964539007092198,,,1.2553191489361701,0.0,0.8366913123844733,278.29787234042556,-0.022323958681641054,713.4545454545455,0
PRV54717,0.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2400.0,800.0,0.0,0.0,2400.0,0.0,0.0,4.333333333333333,,,0.6666666666666666,0.0,0.0955637707948244,800.0,0.12739799615255992,800.0,0
PRV54723,0.0,90.0,90.0,0.0,86.0,1.0465116279069768,36.0,15.0,24.0,0.0,0.0,24350.0,270.55555555555554,0.0,170.0,24350.0,170.0,0.0,4.733333333333333,,,1.3833333333333333,0.0,0.755822550831793,270.55555555555554,-0.0245459063075338,283.13953488372096,0
PRV54725,0.0,116.0,116.0,0.0,112.0,1.0357142857142858,65.0,22.0,34.0,0.0,0.0,34700.0,299.13793103448273,0.0,150.0,34700.0,150.0,0.0,4.620689655172414,,,1.418103448275862,0.0,0.8017560073937153,299.13793103448273,-0.01634312371642551,309.82142857142856,0
PRV54727,0.0,59.0,59.0,0.0,59.0,1.0,47.0,13.0,17.0,0.0,0.0,24270.0,411.35593220338984,0.0,370.0,24270.0,370.0,0.0,4.203389830508475,,,1.3220338983050848,0.0,0.6576709796672828,411.35593220338984,0.015862032467179096,411.35593220338984,0
PRV54730,0.0,40.0,40.0,0.0,39.0,1.0256410256410255,21.0,9.0,13.0,0.0,0.0,9450.0,236.25,0.0,0.0,9450.0,0.0,0.0,4.625,,,1.2875,0.0,0.561090573012939,236.25,-0.034391169662109644,242.30769230769232,0
PRV54734,0.0,138.0,138.0,0.0,127.0,1.0866141732283465,38.0,16.0,26.0,0.0,0.0,42870.0,310.6521739130435,0.0,390.0,42870.0,390.0,0.0,4.543478260869565,,,1.3115942028985508,0.0,0.833641404805915,310.6521739130435,-0.01303868070035483,337.5590551181102,0
PRV54741,0.0,177.0,177.0,0.0,171.0,1.0350877192982457,90.0,27.0,46.0,0.0,0.0,47650.0,269.2090395480226,0.0,960.0,47650.0,960.0,0.0,4.418079096045198,,,1.344632768361582,0.0,0.8681146025878004,269.2090395480226,-0.024932339481129995,278.65497076023394,0
PRV54747,0.0,21.0,21.0,0.0,20.0,1.05,18.0,4.0,4.0,0.0,0.0,5420.0,258.0952380952381,0.0,160.0,5420.0,160.0,0.0,4.761904761904762,,,1.2857142857142858,0.0,0.4042513863216266,258.0952380952381,-0.02812186084002289,271.0,0
PRV54748,0.0,85.0,85.0,0.0,83.0,1.0240963855421688,38.0,14.0,18.0,0.0,0.0,32110.0,377.7647058823529,0.0,290.0,32110.0,290.0,0.0,4.882352941176471,,,1.1823529411764706,0.0,0.7428835489833642,377.7647058823529,0.006221772626518636,386.86746987951807,0
PRV54753,0.0,16.0,16.0,0.0,16.0,1.0,9.0,3.0,4.0,0.0,0.0,7780.0,486.25,0.0,0.0,7780.0,0.0,0.0,4.8125,,,1.21875,0.0,0.34362292051756005,486.25,0.03735568879228928,486.25,0
PRV54758,0.0,95.0,95.0,0.0,93.0,1.021505376344086,68.0,20.0,33.0,0.0,0.0,25690.0,270.42105263157896,0.0,420.0,25690.0,420.0,0.0,4.252631578947368,,,1.3368421052631578,0.0,0.7657116451016636,270.42105263157896,-0.0245845069565268,276.23655913978496,0
PRV54761,0.0,822.0,822.0,0.0,483.0,1.7018633540372672,8.0,8.0,3.0,0.0,0.0,216040.0,262.82238442822387,0.0,2290.0,216040.0,2290.0,0.0,4.418491484184915,,,1.3327250608272505,0.0,0.9809611829944547,262.82238442822387,-0.02676522924463904,447.28778467908904,0
